Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.0,-4236.894715094327,-5.990597141849241
5.0,-4229.982147800761,-8.041878341134648
10.0,-4247.646563519914,-14.33153169497049
15.0,-4233.136730561016,-1.8347254279501535
20.0,-4241.7089477136915,-9.71952826938226
25.0,-4237.073754469902,2.626112164376146
30.0,-4219.980518242971,-4.564408840355809
35.0,-4220.833273703385,-3.9071600696027615
40.0,-4221.416497269128,-13.200869866416571
45.0,-4241.668094901258,10.578368233257525
50.0,-4239.38493515368,7.544704280614362
55.0,-4225.353467182622,-0.5780988599701252
60.0,-4229.265263890829,-1.2589029333627182
65.0,-4227.586438872476,10.232036876512316
70.0,-4222.650104919157,-10.225710517074667
75.0,-4233.471823544536,-7.04396964053565
80.0,-4223.509791480031,1.7622675235337542
85.0,-4227.5745360682695,5.781623793510328
90.0,-4212.051993017065,13.642944227924831
95.0,-4215.514726303486,0.4877506240335705
100.0,-4220.536041584412,8.825824078813277
105.0,-4222.717412695743,5.644905496120405
110.0,-4225.6762944388065,12.195658003470069
115.0,-4208.0947110694615,14.680650452057481
120.0,-4215.962428101199,5.0714254561259
125.0,-4232.586325807691,2.1288238387410825
130.0,-4227.061434853949,-1.4535619236388522
135.0,-4227.081039201061,-8.603629611584307
140.0,-4237.592606190475,-3.2358511760092004
145.0,-4236.995790441362,-4.459550914270358
150.0,-4225.8904972527935,0.1436881189190155
155.0,-4218.965119226326,-5.999750658956555
160.0,-4223.813344793352,1.2900238612185322
165.0,-4239.0707021708085,10.496392392916151
170.0,-4222.581507958365,-4.502045232766836
175.0,-4221.362005584082,15.566450627904155
180.0,-4236.38439621881,4.643264669285868
185.0,-4230.82002333534,19.220889673318883
190.0,-4233.88802072526,5.288941952169427
195.0,-4219.178348795857,-15.115843359737365
200.0,-4216.87048873676,3.568630524853753
205.0,-4232.033199384768,15.558198631344895
210.0,-4231.127370693933,12.953151408181906
215.0,-4236.227013762938,-1.5867128212119785
220.0,-4223.657772902097,5.172903169338657
225.0,-4223.33649674408,-3.9922709351872085
230.0,-4226.737667393785,-1.0058106622988912
235.0,-4224.723571194812,-6.362323526102435
240.0,-4240.593328085804,-6.8138473898007845
245.0,-4222.490114330274,0.7056616406466059
250.0,-4224.282848383149,4.114799591220691
255.0,-4211.276476317874,7.280962687820299
260.0,-4226.864262221584,-4.554537194919452
265.0,-4217.039554352936,2.368275397139815
270.0,-4227.45845075698,3.3092941069673896
275.0,-4223.255151718398,9.113346733444413
280.0,-4234.1952048001895,-11.703173871730666
285.0,-4242.654053767006,-3.592792339320037
290.0,-4235.2893311023845,9.975705961885868
295.0,-4231.222979312756,3.070047412013528
300.0,-4216.506448744969,1.4224611479421565
305.0,-4218.743296011009,-1.1733113293831117
310.0,-4222.544894918783,-3.3699721608225164
315.0,-4228.070557526075,4.844351103141433
320.0,-4231.662105703804,-10.138039770179997
325.0,-4228.353443689687,-1.6233860767739738
330.0,-4241.833891354673,0.5569980932093411
335.0,-4226.82582713018,7.302172658718003
340.0,-4226.409068220733,-4.4979745923284815
345.0,-4217.779361930029,1.5819863479094223
350.0,-4237.63674223432,-8.864736682321746
355.0,-4220.845442322954,2.927628463036874
360.0,-4228.508534442882,-10.551642883817852
365.0,-4229.298301024483,9.809875072420772
370.0,-4236.000085330283,3.5617143076794875
375.0,-4239.644901558162,-12.779941056311149
380.0,-4242.932007465657,14.447132156300983
385.0,-4232.638289655839,-1.5066013976997705
390.0,-4218.191287930186,-0.33580476568086925
395.0,-4231.378844687922,-4.195985362414755
400.0,-4235.540921146626,1.3641725185956215
405.0,-4221.053891740287,-4.5577513773279135
410.0,-4231.449653869405,9.527492744131337
415.0,-4222.50308322097,-7.975184963812039
420.0,-4233.575043917166,-1.2234060049477438
425.0,-4233.037080490092,4.871954790121043
430.0,-4221.461163498404,-1.0744150081579003
435.0,-4227.527142414967,-5.5514469378743625
440.0,-4227.156943610496,2.374790781962652
445.0,-4227.889087489836,13.037954245908468
450.0,-4231.034769830763,-10.551241004827004
455.0,-4217.014235274664,16.91588236741419
460.0,-4227.733408450083,-7.211488332726588
465.0,-4220.576237637158,-6.18454705693296
470.0,-4223.947096915259,0.11273617257179613
475.0,-4217.813949463907,5.8923687218795235
480.0,-4232.267394573846,4.820717885216279
485.0,-4247.541024906829,-0.5718279818823208
490.0,-4229.463325635647,12.475036254428666
495.0,-4224.5566350626295,19.18165820306921
500.0,-4231.502409482724,2.2459052673044737
505.0,-4224.858688428863,11.98803722501788
510.0,-4226.244341039122,-10.550967972254337
515.0,-4210.9449229000675,-2.05534282367704
520.0,-4229.273908209604,0.8878047456079803
525.0,-4231.70992227697,-4.400059367755071
530.0,-4224.439850301006,13.339532468031502
535.0,-4230.874555952577,10.753159630567751
540.0,-4226.9422487000065,-3.226702576151587
545.0,-4221.564086484258,11.153616035884006
550.0,-4229.971133887432,-6.400677754386494
555.0,-4231.884048949591,2.7479292841158065
560.0,-4213.702432037611,-13.593242453914531
565.0,-4220.088018432896,4.234337491361541
570.0,-4225.282986256427,2.4312000316378666
575.0,-4224.086831980055,-7.328341013533013
580.0,-4215.809395999452,7.092559529213441
585.0,-4222.003837253609,14.573350787977168
590.0,-4224.98192550674,-2.140532120805572
595.0,-4225.745972352466,9.980287606394839
600.0,-4224.125739142638,1.4505892212215712
605.0,-4230.530127123596,7.749886279381786
610.0,-4230.099746012135,9.266015257979184
615.0,-4241.128932464524,3.189075502871204
620.0,-4214.816964672412,-2.1820470379732404
625.0,-4217.792290078306,-10.293258528464966
630.0,-4239.123096404361,4.294508708569224
635.0,-4231.106673362156,6.582397187339283
640.0,-4237.282561991253,5.044516705349866
645.0,-4221.1085948646705,10.602264320353429
650.0,-4217.175280715316,12.010681145420872
655.0,-4213.0951942291,-3.1728199354889486
660.0,-4221.379789656226,3.1496619617413235
665.0,-4225.851793633478,1.5770014228344247
670.0,-4222.538173293551,5.788777270774526
675.0,-4229.299537528391,0.3469317207931668
680.0,-4232.5371704784775,-1.1994917236814202
685.0,-4225.360364364909,17.458857209809494
690.0,-4213.144391104973,2.5416708671506685
695.0,-4222.537393161906,10.412888134644637
700.0,-4214.720187020391,1.5878199499682735
705.0,-4221.769574441667,6.225877280657192
710.0,-4219.194702167481,9.873724939468083
715.0,-4219.702229515452,13.21737251741468
720.0,-4226.173299693963,-7.313872452397797
725.0,-4221.014381042404,1.07869315827483
730.0,-4222.610248943877,3.34602112381922
735.0,-4236.010774837093,2.878670822932973
740.0,-4211.589960321967,2.256333899364971
745.0,-4232.0854841742175,4.431247131064351
750.0,-4223.896388156097,4.9453461472404285
755.0,-4239.0039819589065,4.520469300203391
760.0,-4228.7157399931375,10.465846397475078
765.0,-4226.191072270183,-3.579422283223759
770.0,-4240.0490435609245,-10.731419562303625
775.0,-4237.638966824546,11.72902612172353
780.0,-4223.047262254039,1.9145938954981099
785.0,-4228.272553850421,-13.891575186521457
790.0,-4230.540059660998,-2.5524359789979583
795.0,-4217.953937660988,-3.868356177533424
800.0,-4220.992058390241,9.431637270607638
805.0,-4218.037037424823,0.4339094473241397
810.0,-4216.276277480738,2.635094883660774
815.0,-4230.50373754019,4.054646207689981
820.0,-4232.677428217043,-4.4541888238655
825.0,-4214.205524147539,-0.8912196746064949
830.0,-4219.264765877718,-2.5338266101579787
835.0,-4204.587857932127,0.9789287807597261
840.0,-4227.945439239296,-1.0681448979658854
845.0,-4221.524222499553,3.1651065232132254
850.0,-4215.673981680025,9.760298028077141
855.0,-4237.360449145545,2.96364146067873
860.0,-4221.201454919896,-5.572722611046236
865.0,-4232.030586098715,12.690039850569839
870.0,-4220.817391755608,-5.426403749359055
875.0,-4233.490478046364,15.05572678200899
880.0,-4253.310742395459,0.19318697760906633
885.0,-4234.430859555798,8.327287551783922
890.0,-4237.592362713705,7.334058900010874
895.0,-4249.451588355417,-7.539906072293047
900.0,-4234.155266687316,7.7217553151621265
905.0,-4232.694091942055,-0.2916169865144729
910.0,-4237.255764437102,4.120569409094617
915.0,-4238.647199750908,7.410944598144407
920.0,-4233.382677290314,-1.075738041482801
925.0,-4229.859518796785,-5.843834033335134
930.0,-4237.211892912188,-0.8742635173310997
935.0,-4230.298834841844,3.687079130244955
940.0,-4227.830624719304,-5.491601795877069
945.0,-4216.081360702643,-1.4291700029829044
950.0,-4237.637246144283,4.78363838274338
955.0,-4210.391465483602,2.512553941115839
960.0,-4224.236833777272,1.8956987885711696
965.0,-4224.9272518154185,9.074989021010099
970.0,-4223.631993822818,-7.568836941063253
975.0,-4231.122894241753,2.389067232631084
980.0,-4220.20156724113,6.6681917556054024
985.0,-4221.099147453265,4.8712260490586
990.0,-4225.528219817453,-4.869913723139719
995.0,-4229.624545498269,0.5265826671771947
1000.0,-4228.821217658824,-0.4338119963423528
1005.0,-4235.946252058931,5.065446300062504
1010.0,-4232.265289410588,4.214723859459793
1015.0,-4228.123189232874,3.3829471577813086
1020.0,-4229.357922455173,6.104282517449631
1025.0,-4225.803929015789,-2.931725270901909
1030.0,-4210.572398132061,3.8139940555444873
1035.0,-4229.283965732682,7.095954286419914
1040.0,-4239.797416641441,6.0967445088954575
1045.0,-4225.877156017274,9.078086385005983
1050.0,-4242.477916478863,-7.251186500030527
1055.0,-4233.748109981214,-7.482812426591972
1060.0,-4233.881096253275,-11.166211817741004
1065.0,-4240.8090594366595,-4.546263883576097
1070.0,-4220.9916847038385,11.449755528138363
1075.0,-4221.4297980307465,-9.58719423579487
1080.0,-4234.427662915604,5.146122742013696
1085.0,-4219.577160706547,-0.706697856118859
1090.0,-4223.780442667011,5.957265011896048
1095.0,-4231.638521841864,1.12787050192653
1100.0,-4237.901021063695,-2.055104599727234
1105.0,-4233.76781787251,1.9800431536778416
1110.0,-4239.7066525055825,5.817474989489405
1115.0,-4226.242529737456,17.93521801867434
1120.0,-4241.864826604252,-12.83956506097036
1125.0,-4230.43542638529,-11.616880403476403
1130.0,-4224.890914955414,-11.621098286990875
1135.0,-4237.649633615403,1.746942974517412
1140.0,-4228.763438849344,2.2757212480212963
1145.0,-4219.770393862205,-1.5773675296597398
1150.0,-4236.1209248151645,4.3870980185670305
1155.0,-4239.550640080627,11.230902796009625
1160.0,-4252.172757651656,-8.50761177329149
1165.0,-4232.957462108164,7.520664173539756
1170.0,-4232.231061723135,10.248329201317741
1175.0,-4238.61139897088,-0.3959065418590364
1180.0,-4224.68892705261,-1.5365742905114703
1185.0,-4238.879025021876,-15.110908626150465
1190.0,-4232.862018034977,-3.2873970265482715
1195.0,-4241.151908208419,-8.263597158061884
1200.0,-4240.193710397019,-1.5294504256271848
1205.0,-4230.627619378203,6.523647878684912
1210.0,-4234.073309379361,-4.2783955426194655
1215.0,-4233.353088500642,1.9479813626650764
1220.0,-4252.820228106018,11.246292985493598
1225.0,-4228.873125864572,8.576541932717806
1230.0,-4224.244778908308,-1.048618426534081
1235.0,-4245.823360058196,0.2084875973838688
1240.0,-4246.14112180899,0.19781506106405178
1245.0,-4219.907198931186,16.85728522149753
1250.0,-4237.794166818832,8.234551361322138
1255.0,-4224.668839584709,8.92466485647171
1260.0,-4243.660071428351,6.005931780593209
1265.0,-4219.8488339286,1.9288778046920947
1270.0,-4238.855062594935,-7.2141026246645374
1275.0,-4234.11010555427,-14.985537183141707
1280.0,-4228.015341304725,-0.5059034107687752
1285.0,-4233.270657968892,-8.035988726262834
1290.0,-4239.657691518265,3.711129825309447
1295.0,-4247.443084646295,5.046288405435269
1300.0,-4226.68894449802,1.6061352853904651
1305.0,-4244.637359659074,-0.8467546100569701
1310.0,-4236.43101528906,-1.697540272182719
1315.0,-4238.29973671963,11.861238749438474
1320.0,-4239.179835684411,-0.8684257455705182
1325.0,-4225.605262668783,16.439444671622766
1330.0,-4225.94285998769,-7.588262661597313
1335.0,-4233.989360275709,5.233217766115063
1340.0,-4214.810506186448,-4.3268103150356785
1345.0,-4225.508532432843,2.1788888701198355
1350.0,-4225.637478502259,-3.4480415786335556
1355.0,-4219.573905795446,3.0964307116712333
1360.0,-4226.855839689161,-3.8260938080164424
1365.0,-4223.491719706206,17.13508586162678
1370.0,-4215.1563182527525,1.5554403280391114
1375.0,-4237.056221332223,3.5001381617160385
1380.0,-4238.122658384272,7.888319276887399
1385.0,-4226.411718839878,-4.359287354767773
1390.0,-4234.188713398209,9.27507721593872
1395.0,-4228.189899228649,6.310853238293553
1400.0,-4233.925970619778,5.8260179342383775
1405.0,-4230.88199934367,1.8957093925540385
1410.0,-4233.158054502404,9.975810500696927
1415.0,-4232.133049184073,-2.638045870780176
1420.0,-4231.797046090823,-12.065089611915836
1425.0,-4233.975208277741,28.41002837922188
1430.0,-4229.157391582406,-2.5248023489922202
1435.0,-4236.734629214143,1.3905475442759756
1440.0,-4223.145054128079,8.228379276993456
1445.0,-4234.463312764401,8.916130801653638
1450.0,-4238.095669300701,15.717508310268073
1455.0,-4217.386775877806,-12.403681390193372
1460.0,-4226.82321936138,5.78954560538198
1465.0,-4224.572701377683,2.8741720966627264
