Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.0,-6110.2897252845305,-11.204463693590025
5.0,-6144.3011507965575,-1.322540766610357
10.0,-6115.829801040779,4.4826622058103265
15.0,-6116.8243675846215,-2.17446086815951
20.0,-6116.318948736791,2.532287496505885
25.0,-6109.914846036877,11.52322041773339
30.0,-6133.53688404411,3.249878554929359
35.0,-6111.030974887674,2.748938491792628
40.0,-6121.925728000991,11.840575618556274
45.0,-6103.303006082876,-10.044473152447061
50.0,-6110.86227092756,8.21337239558346
55.0,-6124.301604037704,8.250198528953122
60.0,-6118.148427137283,1.6288330750921665
65.0,-6126.754344755808,-4.957798039476913
70.0,-6113.911646396217,4.731476438471364
75.0,-6128.903524492998,-10.563944973567436
80.0,-6123.541052445724,-2.5623615791898096
85.0,-6132.5502073771295,-2.6598826889781457
90.0,-6123.2154384972355,0.9193106277131992
95.0,-6141.873394988802,-2.0533314016524638
100.0,-6114.755841657339,8.087737129672725
105.0,-6118.678418753452,5.3615342344629635
110.0,-6136.000434939746,2.0349396094714827
115.0,-6118.952463092467,-4.390322418013445
120.0,-6134.493411822845,-9.843614710347566
125.0,-6123.07770661321,1.6182058871553808
130.0,-6122.980415735167,-9.335099979058503
135.0,-6129.251956930312,18.807489005815373
140.0,-6116.176574603311,-3.184022626291813
145.0,-6115.487303124784,7.243894233625047
150.0,-6119.919742945243,0.7851490863333558
155.0,-6129.455192488067,-2.590659839575844
160.0,-6117.129824987853,7.786485438547717
165.0,-6134.800163653843,0.2962108739293773
170.0,-6119.540447861647,12.550646186649725
175.0,-6127.972233793893,0.5428427473515671
180.0,-6133.312470484691,3.812014863873047
185.0,-6122.553030233972,6.6924622694773594
190.0,-6136.293174354625,-0.9288138701368011
195.0,-6123.277281495193,-0.17366168270172244
200.0,-6122.737471632339,-2.0140207888512327
205.0,-6131.743461164248,-6.580355896535401
210.0,-6135.078869979244,1.0886808952817586
215.0,-6126.314731694209,-1.131336541198377
220.0,-6126.415519234148,10.25477598018685
225.0,-6126.267103148993,11.789447275361802
230.0,-6128.442469649827,-2.9827911100344755
235.0,-6128.43635415934,9.87933919976794
240.0,-6142.36929076074,-0.3553018591151058
245.0,-6122.236871718579,-6.285501062493935
250.0,-6127.881033782944,7.624776019785493
255.0,-6115.387751107871,15.123846390818878
260.0,-6123.779352912295,3.7763754198064134
265.0,-6134.302180694357,7.5463687323549085
270.0,-6119.974646720225,-7.902941958748022
275.0,-6115.139948605614,-0.829088279505992
280.0,-6133.461698686065,-7.733420336378041
285.0,-6123.1260103058885,6.448645022766779
290.0,-6119.321281754277,-4.256473376004682
295.0,-6120.865015015194,6.0224534996684085
300.0,-6143.7654672853505,4.263301367720876
305.0,-6126.623444409932,-4.267343915051523
310.0,-6117.278110173299,2.233711222521085
315.0,-6108.703071993608,2.8300685335912865
320.0,-6121.909172996294,11.487554305885501
325.0,-6121.455684634376,2.940673438950431
330.0,-6111.7697804175305,-11.102115518800405
335.0,-6116.295705777408,7.044654164925435
340.0,-6099.98215266462,7.15253873839505
345.0,-6119.103261503744,15.16604931936177
350.0,-6115.7991077757515,10.681999005456191
355.0,-6115.019575332597,7.005911291548251
360.0,-6123.4535277139485,-1.3807949788809415
365.0,-6134.722835731951,5.262573344941222
370.0,-6134.399530160818,2.1500434227793317
375.0,-6113.793575898404,1.2035843164086684
380.0,-6123.630849945297,-6.079383476468836
385.0,-6117.881183900244,-1.2861409389845164
390.0,-6131.1004757853725,-2.1571494909932123
395.0,-6128.732095155969,7.005885285132256
400.0,-6131.164090477276,2.442426821238268
405.0,-6145.139416763524,-0.3775293434400797
410.0,-6112.568556935795,8.186761752072032
415.0,-6137.88511829927,-0.6925155313138754
420.0,-6128.576554459803,11.920430717682823
425.0,-6126.7824144029955,-4.197242447025536
430.0,-6114.95087217821,0.2790897596156251
435.0,-6119.183989137397,-0.9877516561679612
440.0,-6129.157782006154,-9.146502446016848
445.0,-6108.283681323327,7.443450897928146
450.0,-6128.77679451601,-17.428807254000663
455.0,-6111.579329280373,0.002012259298369401
460.0,-6118.937094233531,9.791514124192215
465.0,-6121.908622487736,-6.0596769908962935
470.0,-6109.618316215715,10.947197160973605
475.0,-6116.310750289666,-9.239417852916228
480.0,-6116.064432615662,1.6657822376106832
485.0,-6118.538389209938,-4.188911512934654
490.0,-6139.0317910254,11.486735783371216
495.0,-6120.63912320445,-5.760738980996483
500.0,-6120.676822584684,8.156607538763176
505.0,-6120.695949717993,3.103927886928448
510.0,-6123.127060024413,-7.851646994830418
515.0,-6119.4023908263225,-7.079078389810013
520.0,-6103.586775800928,4.317850528286404
525.0,-6127.2717995225275,-4.069472088472064
530.0,-6118.136502586287,0.17698654995174778
535.0,-6132.371199510664,-14.611139799036398
540.0,-6131.357232892479,4.260283626050118
545.0,-6110.176523699743,15.778775902040689
550.0,-6129.137662335701,16.779378508309815
555.0,-6126.45592908177,3.144699830660554
560.0,-6124.375945212182,5.498103584639096
565.0,-6130.280968537572,3.6782974005319584
570.0,-6114.880377870112,3.8122639805851435
575.0,-6128.451853766191,-3.3649323357651406
580.0,-6121.608624670696,11.470825723558118
585.0,-6130.020874806605,-3.3641375763909007
590.0,-6134.550853920842,4.575542621473974
595.0,-6111.491005709144,-7.757067292094742
600.0,-6134.273874252696,1.174706470436711
605.0,-6139.183621167763,-0.47606819928953814
610.0,-6124.95511211197,3.940992375438731
615.0,-6110.071318043834,1.6847235007257941
620.0,-6112.080373526725,2.9601229773741933
625.0,-6104.808902503627,-5.826416294549495
630.0,-6125.125912338997,8.504039020812577
635.0,-6126.337364873436,-1.669249125876435
640.0,-6131.614814898817,4.0493743329677425
645.0,-6121.183171566861,-12.044643433363246
650.0,-6113.272110273922,-4.875583303946302
655.0,-6108.135063931007,0.6451843699128761
660.0,-6123.7590150101005,-2.2843250317298724
665.0,-6130.074439095766,1.1629596813794936
670.0,-6114.5615581560205,2.4788391908448277
675.0,-6111.008943809832,1.5972351151361501
680.0,-6119.598656174913,-1.733700448851485
685.0,-6123.662359888007,-8.755565918418547
690.0,-6106.648025567948,0.9299565847933575
695.0,-6117.26632096287,-4.587733992728626
700.0,-6138.639651813446,-2.4536484035769544
705.0,-6117.474679279814,-5.347797208573949
710.0,-6117.530705620759,-0.8059072023926276
715.0,-6115.320495134305,-2.4522940520760788
720.0,-6131.712805128396,3.6547077638176604
725.0,-6132.545404793441,8.881701755520577
730.0,-6120.775309587559,11.45327840269107
735.0,-6107.223654566167,-6.93854603126291
740.0,-6117.973508099665,8.934321738819332
745.0,-6129.51235701481,-1.2473361604905293
750.0,-6110.5628289556125,-1.691497719163214
755.0,-6142.500851134723,2.9277085007793566
760.0,-6105.883944481474,-2.6619951858478808
765.0,-6130.96355459429,-4.668512529467153
770.0,-6120.765188251902,11.475575308588786
775.0,-6107.312164510724,4.083132721617249
780.0,-6120.963081845876,-1.3115192340064148
785.0,-6113.590450288647,11.986222311343308
790.0,-6133.961481017106,-14.790826859416683
795.0,-6121.783782559793,-1.9975329156075543
800.0,-6129.058714246322,21.39101558766925
805.0,-6138.037238696126,-3.6290278085450955
810.0,-6115.848974249013,3.930070486200123
815.0,-6105.023378183889,-0.49162061335546337
820.0,-6101.742701704358,5.164902166607556
825.0,-6123.476775025574,8.687132611408876
830.0,-6131.40288547515,-1.5086247082940374
835.0,-6114.830850657231,7.006043976264092
840.0,-6122.097993288978,-0.43214464679165354
845.0,-6125.01837745247,7.445826398454246
850.0,-6125.352833538858,6.906627415161329
855.0,-6115.564186117603,3.9565633774255473
860.0,-6115.746754756793,16.535071137053148
865.0,-6117.607577337514,-4.55607583255833
870.0,-6106.11296044318,8.173401163346817
875.0,-6116.977666271331,1.3506621677817139
880.0,-6125.840386735523,4.839586969962037
885.0,-6109.7044929173435,-3.0882959222974478
890.0,-6116.9614999323,-4.42499951951664
895.0,-6102.290961739515,7.423824025958754
900.0,-6116.255631954517,-2.4609088620864625
905.0,-6125.225699910077,6.148616535233199
910.0,-6143.502446475502,1.3533549237194435
915.0,-6133.358030343609,-5.472508885626637
920.0,-6128.534458234138,-6.723940349306462
925.0,-6139.938076335068,-5.503706029087202
930.0,-6119.554928050237,5.6203284978997905
935.0,-6143.290652599585,5.17825462684175
940.0,-6125.625543554889,-0.6432369471824956
945.0,-6124.498394277191,-9.023790263463793
950.0,-6143.123586651356,-0.547707542623443
955.0,-6124.986886073632,-7.651174385121916
960.0,-6145.235557729099,4.860443064397692
965.0,-6138.786239990303,-0.0971778012864889
970.0,-6124.169145760398,13.01594936220927
975.0,-6122.8933318030395,1.222737005235166
980.0,-6119.690673524009,-7.69347135175295
985.0,-6132.857175313315,-11.381284436143687
990.0,-6122.975428267017,9.95438150201317
995.0,-6136.088594925966,-0.9802414124193853
1000.0,-6129.492173513235,16.430588245141543
1005.0,-6135.053240991237,-1.5391547160865442
1010.0,-6130.049807834162,-0.5225159932415416
1015.0,-6127.148555290867,4.453804764098265
1020.0,-6134.372635752454,-11.222858702661608
1025.0,-6120.3480631936145,10.200410318329153
1030.0,-6127.798930539023,-0.13649328961539042
1035.0,-6119.760470803248,6.713493300296518
1040.0,-6136.360101665395,-12.82865268856872
1045.0,-6135.224806401525,1.0688527436466004
1050.0,-6128.738973322303,-3.2409785561721645
1055.0,-6118.962542358724,14.315249918186659
1060.0,-6142.674738517266,-6.350218041712394
1065.0,-6126.465925619095,1.8293142352389902
1070.0,-6116.8752847978185,-1.8701228212878513
1075.0,-6134.5591935275725,-10.030285734426364
1080.0,-6127.601150984589,3.7079114788904852
1085.0,-6138.635801755348,-10.611382402494653
1090.0,-6137.176915181075,4.694952754421427
1095.0,-6119.353251857466,0.41994416737186824
1100.0,-6136.232962873785,1.7197699449979806
1105.0,-6130.95513823608,3.005705713967733
1110.0,-6133.522000863762,-8.773436785861815
1115.0,-6131.117366350565,-5.761663349783566
1120.0,-6129.269529106347,-2.4613699709966155
1125.0,-6130.2693082052865,-5.129837480397386
1130.0,-6149.34998352968,-4.322531598295806
1135.0,-6147.2511244558045,0.04676287971554771
1140.0,-6120.814751663379,1.2469918597414111
1145.0,-6135.571753332632,4.658550675312779
1150.0,-6142.1139769029505,0.49891759162951366
1155.0,-6122.466145638683,-0.973663241285108
1160.0,-6141.56639350779,11.08305084587189
